id,name,position,team_id,team_name,games,games_sub,games_started,mins_played,goals,own_goals,headed_goals,kicked_goals,game_winning_goals,pk_goals,assists,game_winning_assist,shots,shots_on_goal,crosses,passes,touches,interceptions,blocks,tackles,clears,goal_mouth_blocks,fouls_committed,fouls_suffered,yellow_cards,red_cards,Tm,Tm_id,uniform_name,height,weight,dob,nationality
796472,Nicolas Pantaleone,D,7364,Olimpo,17,0,17,1500,0,0,0,0,0,0,0,0,4,1,82,542,1560,41,46,37,180,0,21,10,7,0,Patronato,24791,25,180.0,75.0,1993-02-18,Argentina
1114169,Cristian Parano,M,8210,San Martin de San Juan,1,1,0,30,0,0,0,0,0,0,0,0,0,0,0,8,24,0,0,3,3,0,2,1,0,0,San Martin de San Juan,8210,40,,,1999-08-16,Argentina
441293,Alfonso Parot,D,7243,Rosario Central,20,2,18,1594,2,0,2,0,0,0,0,0,10,3,36,646,2002,56,40,66,192,0,30,10,6,1,Rosario Central,7243,24,180.0,74.0,1989-10-15,Chile
695688,Nicolas Pasquini,M,7238,Lanus,23,3,20,1896,0,1,0,0,0,0,1,0,22,5,110,865,2131,29,27,21,94,0,11,16,1,0,Lanus,7238,21,176.0,69.0,1991-01-02,Argentina
839977,Lucas Passerini,F,8211,Tigre,5,1,4,317,0,0,0,0,0,0,0,0,8,1,3,40,236,6,3,0,5,0,10,4,0,0,,7238,9,189.0,,1994-07-16,Argentina
555060,Juan Patino,D,7242,Racing Club,3,2,1,151,0,0,0,0,0,0,0,0,2,0,1,90,242,4,2,7,16,0,4,1,1,0,,7238,24,183.0,87.0,1989-11-29,Paraguay
794873,Cristian Pavon,F,7251,Boca Juniors,26,0,26,2279,7,0,0,7,4,0,11,5,68,23,145,765,3495,36,21,45,62,0,10,30,3,0,Boca Juniors,7251,7,169.0,65.0,1996-01-21,Argentina
373610,Mariano Pavone,F,7237,Estudiantes de La Plata,21,9,12,1197,4,0,0,4,0,0,0,0,38,13,14,172,865,7,9,11,22,0,17,13,1,0,Estudiantes de La Plata,7237,16,181.0,81.0,1982-05-27,Argentina
1073441,Martin Payero,M,7247,Banfield,4,3,1,125,0,0,0,0,0,0,0,0,1,0,3,39,165,2,0,5,6,0,2,4,1,0,Banfield,7247,29,182.0,78.0,1998-09-11,Argentina
749035,Nehuen Paz,D,,,14,1,13,1131,0,0,0,0,0,0,0,0,7,1,1,373,1143,34,23,27,157,0,22,5,5,1,,7247,22,180.0,80.0,1993-04-28,Argentina
727775,Nicolas Pelaitay,M,8210,San Martin de San Juan,9,7,2,281,0,0,0,0,0,0,0,0,2,0,1,98,297,6,6,8,26,0,10,3,2,0,San Martin de San Juan,8210,35,168.0,74.0,1992-12-27,Argentina
698910,Abel Peralta,M,24791,Patronato,14,6,8,597,1,0,0,1,0,0,0,0,5,2,10,109,352,8,14,15,22,0,14,5,3,1,Patronato,24791,17,175.0,75.0,1989-09-17,Argentina
901397,Luciano Perdomo,D,7241,Gimnasia LP,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,Gimnasia LP,7241,38,174.0,63.0,1996-09-10,Argentina
555406,Hamilton Pereira,M,8211,Tigre,4,1,3,311,0,0,0,0,0,0,1,0,1,0,7,80,310,17,10,7,14,0,3,3,1,0,,7241,6,180.0,74.0,1987-06-26,Uruguay
639443,Facundo Pereyra,F,7241,Gimnasia LP,11,6,5,511,1,0,0,1,1,0,0,0,10,6,40,126,517,0,5,4,6,0,4,5,0,0,Gimnasia LP,7241,19,178.0,70.0,1987-09-03,Argentina
909927,Joaquin Pereyra,M,7243,Rosario Central,14,8,6,652,1,0,0,1,0,0,0,0,12,5,33,298,984,23,9,28,45,0,16,7,4,0,Rosario Central,7243,7,181.0,72.0,1998-12-01,Argentina
372417,Enzo Perez,M,7250,River Plate,18,2,16,1243,0,0,0,0,0,0,0,0,15,4,7,847,2621,18,23,30,55,0,27,41,10,1,River Plate,7250,24,177.0,71.0,1986-02-22,Argentina
369595,Pablo Perez,M,7251,Boca Juniors,19,1,18,1458,5,0,0,5,2,0,2,1,27,13,12,868,2552,29,27,53,87,0,48,35,12,1,Boca Juniors,7251,8,175.0,71.0,1985-08-10,Argentina
603741,Sebastian Perez,M,7251,Boca Juniors,3,0,3,229,0,0,0,0,0,0,0,0,0,0,0,87,228,6,9,10,23,0,6,2,2,0,Boca Juniors,7251,14,175.0,72.0,1993-03-29,Colombia
802320,Matias Perez Acuna,D,,,15,2,13,1194,1,0,0,1,0,0,0,0,5,2,29,330,1034,23,25,29,86,0,24,14,3,0,Tigre,8211,17,176.0,64.0,1994-02-02,Argentina
444125,Matias Perez Garcia,M,8211,Tigre,22,3,19,1663,1,0,0,1,1,1,2,0,23,6,142,692,2880,31,25,50,60,0,19,76,4,0,Tigre,8211,10,165.0,66.0,1984-10-13,Argentina
564519,Gino Peruzzi,D,7251,Boca Juniors,6,3,3,314,0,0,0,0,0,0,0,0,0,0,13,153,407,5,8,7,28,0,11,3,2,0,,7237,4,178.0,74.0,1992-06-09,Argentina
488013,Ivan Pillud,D,7242,Racing Club,10,0,10,835,0,0,0,0,0,0,0,0,11,1,22,367,1068,14,27,25,83,0,10,8,1,0,Racing Club,7242,4,179.0,79.0,1986-04-24,Argentina
345602,Javier Pinola,D,7250,River Plate,20,0,20,1800,3,0,2,1,2,0,1,1,9,4,7,1027,2781,34,37,41,203,0,19,20,3,0,River Plate,7250,22,184.0,81.0,1983-02-24,Argentina
606626,Marcos Pinto,D,27983,Temperley,15,0,15,1344,0,0,0,0,0,0,0,0,11,4,38,428,1361,37,24,28,140,0,14,3,7,0,Lanus,7238,24,173.0,76.0,1994-01-25,Argentina
753832,Gonzalo Piovi,D,,,17,0,17,1530,0,0,0,0,0,0,1,0,23,6,30,726,2037,47,36,71,228,0,33,8,6,0,Gimnasia LP,7241,3,180.0,72.0,1994-09-08,Argentina
738135,Robert Piris Da Motta,M,7245,San Lorenzo,20,3,17,1541,0,0,0,0,0,0,0,0,8,3,8,562,1638,49,44,51,127,0,24,21,3,1,San Lorenzo,7245,26,178.0,72.0,1994-07-26,Paraguay
527891,Matias Pisano,M,26569,Talleres,6,3,3,224,0,0,0,0,0,0,2,1,3,0,3,71,408,8,9,5,6,0,3,3,1,0,Aldosivi,24783,10,166.0,61.0,1991-12-13,Argentina
348762,Leonardo Pisculichi,M,7236,Argentinos Jrs.,18,7,11,940,5,0,0,5,2,0,2,0,36,13,74,343,1221,4,9,16,18,0,16,22,1,0,Argentinos Jrs.,7236,18,178.0,77.0,1984-01-18,Argentina
892505,Bruno Pitton,D,24114,Union Santa Fe,21,0,21,1717,0,0,0,0,0,0,1,0,13,3,141,680,1995,31,45,46,146,0,16,12,0,0,Union Santa Fe,24114,14,179.0,69.0,1993-02-01,Argentina
873672,Mauro Pitton,M,24114,Union Santa Fe,27,0,27,2390,1,0,0,1,1,0,0,0,25,8,26,878,2817,42,61,66,124,0,36,35,4,0,Union Santa Fe,24114,30,181.0,70.0,1994-08-08,Argentina
974819,Luciano Pizarro,M,7254,Godoy Cruz,1,1,0,17,0,0,0,0,0,0,0,0,0,0,0,17,43,1,0,1,1,0,0,0,0,0,Godoy Cruz,7254,16,186.0,75.0,1997-07-14,Argentina
868954,Tomas Pochettino,M,24786,Defensa y Justicia,16,3,13,1059,1,0,0,1,1,0,2,0,26,4,103,289,1351,18,19,27,43,0,21,11,2,0,Talleres,26569,32,178.0,71.0,1996-02-01,Argentina
398399,Leonardo Ponzio,M,7250,River Plate,17,1,16,1463,1,0,0,1,0,0,0,0,11,2,3,958,2509,36,26,51,104,0,26,13,3,0,River Plate,7250,23,174.0,71.0,1982-01-29,Argentina
615238,Lucas Pratto,F,7250,River Plate,13,3,10,882,3,0,0,3,0,0,5,2,28,14,18,153,709,6,8,11,20,0,14,4,1,0,River Plate,7250,27,187.0,82.0,1988-06-04,Argentina
535831,Sebastian Prediger,M,8211,Tigre,12,0,12,1015,0,0,0,0,0,0,0,0,9,1,0,496,1367,34,25,55,89,0,20,21,4,2,Tigre,8211,21,184.0,80.0,1986-09-04,Argentina
375467,Gonzalo Prosperi,D,8210,San Martin de San Juan,20,1,19,1716,0,0,0,0,0,0,0,0,2,1,36,681,1801,37,43,50,189,1,17,5,4,0,San Martin de San Juan,8210,4,179.0,78.0,1985-09-28,Argentina
949030,Arian Pucheta,M,8210,San Martin de San Juan,7,0,7,605,0,0,0,0,0,0,1,1,3,1,0,190,697,6,19,18,94,0,9,6,3,0,San Martin de San Juan,8210,6,180.0,84.0,1995-03-08,Argentina
958786,Emiliano Purita,M,7248,Arsenal,19,5,14,1216,1,0,0,1,0,0,2,0,19,5,59,395,1355,19,23,30,89,0,11,16,3,0,San Martin de Tucuman,9936,30,179.0,69.0,1997-03-25,Argentina
749595,Ignacio Pussetto,F,7363,Huracan,27,0,27,2379,9,0,1,8,3,1,5,2,49,20,68,468,2847,51,53,54,94,0,46,67,4,0,Huracan,7363,7,180.0,74.0,1995-12-21,Argentina
587891,Facundo Quignon,M,7245,San Lorenzo,15,3,12,1047,0,0,0,0,0,0,0,0,9,2,5,437,1379,23,24,45,58,0,22,11,5,1,Lanus,7238,19,174.0,73.0,1993-05-02,Argentina
513280,Carlos Quintana,D,26569,Talleres,18,2,16,1458,2,0,1,1,1,0,0,0,9,4,0,711,1987,32,31,24,173,0,23,10,2,0,Talleres,26569,2,190.0,84.0,1988-02-11,Argentina
648645,Juan Quintero,F,7250,River Plate,13,7,6,647,1,0,0,1,0,0,2,1,23,6,55,385,1529,4,2,5,6,0,6,6,2,0,River Plate,7250,8,169.0,64.0,1993-01-18,Colombia
372934,Juan Leandro Quiroga,D,7255,Belgrano,4,1,3,269,0,0,0,0,0,0,0,0,0,0,8,102,280,4,2,1,18,0,6,2,2,1,Belgrano,7255,29,179.0,80.0,1982-04-20,Argentina
605741,Matias Quiroga,F,24791,Patronato,20,15,5,681,1,0,0,1,0,0,2,0,16,9,6,130,564,7,8,9,21,0,14,16,2,0,Patronato,24791,9,195.0,93.0,1986-04-14,Argentina
564653,Mauro Quiroga,F,7236,Argentinos Jrs.,6,5,1,110,1,0,1,0,1,0,0,0,6,3,0,16,84,0,1,1,1,0,0,2,1,0,Argentinos Jrs.,7236,31,191.0,84.0,1989-12-07,Argentina
975883,Cristian Ramirez,F,26569,Talleres,2,2,0,17,0,0,0,0,0,0,0,0,0,0,0,9,36,1,1,1,1,0,0,2,0,0,Lanus,7238,,177.0,69.0,1995-03-29,Argentina
867547,Erik Ramirez,M,7241,Gimnasia LP,13,9,4,458,0,0,0,0,0,0,0,0,7,3,17,92,464,12,9,17,20,0,8,11,3,1,Gimnasia LP,7241,7,,,1996-09-21,Argentina
949145,Gabriel Ramirez,M,26569,Talleres,6,5,1,81,0,0,0,0,0,0,0,0,1,0,0,25,103,0,1,1,7,0,0,3,0,0,,7241,29,177.0,69.0,1995-06-29,Argentina
596358,Juan Ramirez,M,26569,Talleres,26,0,26,2183,5,0,0,5,3,0,1,1,38,20,43,987,3524,60,44,64,83,0,37,88,3,0,Talleres,26569,20,173.0,71.0,1993-05-25,Argentina
490593,Jonathan Ramis,F,7255,Belgrano,20,8,12,1089,1,0,0,1,1,0,0,0,34,7,25,240,1181,13,15,15,23,0,18,25,1,1,Velez Sarsfield,7244,11,179.0,75.0,1989-11-06,Uruguay
827732,Victorio Ramis,F,7254,Godoy Cruz,23,13,10,991,3,0,2,1,2,0,0,0,14,6,19,176,874,6,17,18,37,0,24,24,3,1,Godoy Cruz,7254,27,181.0,78.0,1994-07-07,Argentina
908840,Luciano Recalde,D,7243,Rosario Central,3,1,2,192,0,0,0,0,0,0,0,0,0,0,0,68,235,0,4,1,32,0,1,0,0,0,Rosario Central,7243,27,184.0,,1995-08-12,
871927,Eric Remedi,M,7247,Banfield,21,0,21,1805,0,0,0,0,0,0,0,0,11,4,3,607,2120,40,39,36,99,0,46,35,8,1,Banfield,7247,5,170.0,72.0,1995-06-04,Argentina
908906,Nicolas Reniero,F,7245,San Lorenzo,21,10,11,1124,4,0,2,2,1,0,2,1,23,12,10,233,1100,12,16,8,24,0,20,22,1,0,San Lorenzo,7245,15,,,1995-03-18,
908577,Emanuel Reynoso,M,,,20,3,17,1481,0,0,0,0,0,0,3,0,28,6,56,709,2781,27,48,40,51,0,29,32,1,1,Boca Juniors,7251,30,176.0,68.0,1995-11-16,Argentina
463385,Sebastian Ribas,F,24791,Patronato,25,2,23,2092,13,0,5,8,4,1,4,3,38,21,26,353,1506,15,19,9,45,0,27,42,3,0,Lanus,7238,37,189.0,80.0,1988-03-11,Uruguay
1091061,Maximiliano Ribero,M,7239,Newell's Old Boys,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,12,38,2,1,1,1,0,1,0,0,0,Newell's Old Boys,7239,41,,,1997-12-22,Argentina
480112,Fabian Rinaudo,M,7241,Gimnasia LP,24,0,24,2160,0,0,0,0,0,0,0,0,35,5,14,1141,3546,84,33,58,126,0,46,46,13,0,Gimnasia LP,7241,21,175.0,78.0,1987-05-08,Argentina
827562,Hansell Riojas,D,7255,Belgrano,5,3,2,204,0,1,0,0,0,0,0,0,2,2,2,89,315,4,3,7,21,0,7,1,0,1,Belgrano,7255,33,183.0,75.0,1991-10-15,Peru
660583,Diego Riolfo,M,7254,Godoy Cruz,5,5,0,58,0,0,0,0,0,0,0,0,0,0,0,28,97,1,1,2,2,0,2,3,0,0,Godoy Cruz,7254,20,175.0,70.0,1990-01-08,Uruguay
909307,Sebastian Riquelme,M,7236,Argentinos Jrs.,1,1,0,50,0,0,0,0,0,0,0,0,2,0,4,14,67,0,0,0,0,0,0,2,0,0,Argentinos Jrs.,7236,,168.0,71.0,1996-09-28,
976739,Gabriel Risso Patron,D,19944,Atletico Tucuman,9,2,7,700,0,0,0,0,0,0,1,0,0,0,19,210,651,23,13,16,72,0,7,6,2,0,Atletico Tucuman,19944,33,179.0,71.0,1995-11-05,Argentina
491837,Ciro Rius,F,24786,Defensa y Justicia,26,2,24,2003,5,0,0,5,1,0,3,0,35,12,106,515,2458,19,33,38,55,0,24,30,1,0,Defensa y Justicia,24786,12,175.0,72.0,1988-10-27,Argentina
960824,Leonel Rivas,M,7243,Rosario Central,3,2,1,110,0,0,0,0,0,0,0,0,1,0,4,29,233,0,0,2,4,0,7,1,2,0,Rosario Central,7243,36,172.0,62.0,1999-12-04,Argentina
895895,Braian Rivero,M,7239,Newell's Old Boys,24,5,19,1717,0,0,0,0,0,0,1,1,13,3,13,781,2249,47,35,59,84,0,52,33,8,1,Newell's Old Boys,7239,8,178.0,74.0,1996-02-22,Argentina
870806,Jose Rivero,M,24786,Defensa y Justicia,12,0,12,1080,0,0,0,0,0,0,1,1,14,2,74,520,1646,35,33,42,113,0,23,14,4,0,,7239,,172.0,60.0,1992-04-10,Uruguay
455814,Martin Rivero,M,24791,Patronato,25,0,25,2183,2,0,0,2,0,0,2,0,30,6,127,928,3233,42,28,32,64,0,28,63,6,0,Belgrano,7255,19,175.0,72.0,1989-11-13,Argentina
947610,Lucas Robertone,M,7244,Velez Sarsfield,16,3,13,1105,5,0,0,5,4,0,1,0,25,12,65,459,1520,34,16,22,40,0,27,33,3,0,Velez Sarsfield,7244,16,175.0,70.0,1997-03-18,Argentina
1052407,Alexis Rodriguez,M,7239,Newell's Old Boys,8,5,3,312,1,0,0,1,1,0,0,0,7,3,3,61,247,1,2,5,6,0,6,5,0,0,Newell's Old Boys,7239,14,170.0,,1996-03-21,Argentina
948190,Carlos Rodriguez,D,8211,Tigre,19,0,19,1642,1,0,1,0,0,0,0,0,12,3,0,418,1524,36,39,54,241,0,18,10,0,0,Tigre,8211,2,185.0,84.0,1990-04-07,Uruguay
518289,Clemente Rodriguez,D,7240,Colon,11,1,10,898,0,0,0,0,0,0,0,0,3,1,24,326,1063,22,12,15,69,0,5,1,1,0,Colon,7240,3,167.0,65.0,1981-07-31,Argentina
879629,Denis Rodriguez,M,,,9,7,2,238,0,0,0,0,0,0,0,0,8,3,21,113,446,1,11,6,8,0,7,4,2,0,Belgrano,7255,30,171.0,67.0,1996-03-21,Argentina
554247,Diego Rodriguez,M,7249,Independiente,23,4,19,1742,0,0,0,0,0,0,2,1,19,5,0,899,2433,34,31,37,93,0,21,20,3,0,Independiente,7249,15,170.0,71.0,1989-09-04,Uruguay
1072950,Ezequiel Rodriguez,M,8211,Tigre,3,1,2,167,0,0,0,0,0,0,0,0,0,0,1,18,99,2,2,4,27,0,5,0,0,1,Tigre,8211,19,180.0,,1990-10-26,
746657,Felipe Rodriguez,M,7254,Godoy Cruz,12,5,7,577,0,0,0,0,0,0,0,0,6,3,21,120,597,4,12,10,19,0,2,20,1,0,Godoy Cruz,7254,22,182.0,75.0,1990-05-25,Uruguay
348660,Gonzalo Rodriguez,D,7245,San Lorenzo,14,0,14,1228,0,0,0,0,0,0,0,0,3,0,3,313,1079,34,22,33,172,0,17,11,4,1,San Lorenzo,7245,2,182.0,79.0,1984-04-10,Argentina
1114747,Gonzalo Rodriguez,M,7244,Velez Sarsfield,1,1,0,13,0,0,0,0,0,0,0,0,0,0,0,13,43,0,0,0,0,0,1,0,0,0,Velez Sarsfield,7244,37,174.0,67.0,1997-10-04,Argentina
839929,Jorge Rodriguez,D,7247,Banfield,25,1,24,2205,0,0,0,0,0,0,1,0,7,0,15,723,2161,56,48,52,296,0,24,12,2,0,Banfield,7247,30,187.0,84.0,1995-09-15,Argentina
879509,Lucas Rodriguez,M,7237,Estudiantes de La Plata,22,3,19,1635,1,0,0,1,1,0,1,0,31,7,39,437,2018,25,37,40,54,0,19,46,1,0,Estudiantes de La Plata,7237,9,168.0,64.0,1997-04-27,Argentina
375487,Luis Rodriguez,F,19944,Atletico Tucuman,20,4,16,1454,6,0,0,6,2,1,4,3,51,26,25,257,1104,11,15,13,18,0,26,7,3,0,Atletico Tucuman,19944,7,168.0,71.0,1985-01-01,Argentina
736013,Maximiliano Rodriguez,M,8210,San Martin de San Juan,16,7,9,856,1,0,0,1,1,0,2,1,16,8,61,364,1406,7,6,4,6,0,4,20,1,0,San Martin de San Juan,8210,15,180.0,69.0,1990-10-02,Uruguay
465477,Ariel Rojas,M,7250,River Plate,8,3,5,511,0,0,0,0,0,0,0,0,5,1,19,238,689,8,18,12,23,0,6,4,0,0,San Lorenzo,7245,5,175.0,82.0,1986-01-16,Argentina
961151,Gabriel Rojas,D,7245,San Lorenzo,17,0,17,1490,0,0,0,0,0,0,0,0,6,2,83,514,1594,37,33,46,140,0,22,13,5,1,San Lorenzo,7245,27,172.0,68.0,1997-06-22,Argentina
510665,Joao Rojas,F,26569,Talleres,25,2,23,2030,1,0,0,1,0,0,5,2,37,17,91,578,3144,28,28,28,37,0,19,37,2,1,Talleres,26569,7,173.0,68.0,1989-06-14,Ecuador
863871,Matias Rojas,M,7238,Lanus,9,5,4,406,0,0,0,0,0,0,1,0,8,4,13,135,517,4,4,7,10,0,7,7,0,0,Defensa y Justicia,24786,26,186.0,72.0,1995-11-03,Paraguay
348942,Leandro Romagnoli,M,7245,San Lorenzo,13,7,6,499,0,0,0,0,0,0,2,1,3,2,46,233,878,5,10,11,12,0,4,4,1,0,San Lorenzo,7245,10,172.0,78.0,1981-03-17,Argentina
551605,Nicolas Romat,D,19944,Atletico Tucuman,16,4,12,1078,0,0,0,0,0,0,0,0,12,4,44,388,1338,31,34,26,125,0,28,7,2,1,Huracan,7363,12,181.0,82.0,1988-05-06,Argentina
863133,Braian Romero,M,,,18,5,13,1085,6,0,2,4,2,0,2,1,23,9,10,203,1146,7,20,26,45,0,12,25,0,0,Independiente,7249,17,175.0,75.0,1991-06-15,Argentina
909484,Cristian Romero,D,7255,Belgrano,3,0,3,270,0,0,0,0,0,0,0,0,2,1,0,111,398,9,6,6,32,0,5,2,1,0,Belgrano,7255,2,185.0,79.0,1998-04-27,Argentina
1060417,Jonas Romero,F,19944,Atletico Tucuman,1,0,1,65,0,0,0,0,0,0,0,0,0,0,2,15,78,1,2,5,5,0,1,5,0,0,Atletico Tucuman,19944,30,159.0,59.0,2000-08-21,Argentina
864253,Maximiliano Romero,F,7244,Velez Sarsfield,10,0,10,886,4,0,0,4,2,0,1,1,24,11,13,154,591,2,3,3,14,0,13,7,0,0,Velez Sarsfield,7244,,179.0,72.0,1999-01-09,Argentina
649160,Santiago Romero,M,7243,Rosario Central,6,0,6,438,0,0,0,0,0,0,0,0,5,3,10,159,446,20,11,15,35,0,7,4,2,0,,7244,19,176.0,76.0,1990-02-15,Uruguay
375315,Silvio Romero,F,7249,Independiente,9,1,8,552,1,0,0,1,0,0,1,0,8,5,15,125,582,0,6,13,16,0,4,14,0,0,Independiente,7249,18,177.0,76.0,1988-07-22,Argentina
748188,Alejandro Romero Gamarra,M,7363,Huracan,12,3,9,822,1,0,0,1,0,0,3,1,9,1,33,350,1189,23,19,28,38,0,10,1,1,0,,7249,,170.0,68.0,1995-01-11,Argentina
853889,Santiago Rosales,M,7242,Racing Club,1,1,0,36,0,0,0,0,0,0,0,0,0,0,0,7,34,0,1,0,0,0,1,2,1,0,,7255,30,180.0,73.0,1995-03-22,Argentina
724953,Ivan Rossi,M,7250,River Plate,6,0,6,509,0,0,0,0,0,0,0,0,1,0,0,270,679,16,10,26,37,0,12,3,3,0,Huracan,7363,15,183.0,76.0,1993-11-01,Argentina
373822,Marco Ruben,F,7243,Rosario Central,17,6,11,1081,3,0,1,2,1,0,0,0,29,12,6,156,752,8,8,12,24,0,38,21,0,0,Rosario Central,7243,9,178.0,75.0,1986-10-26,Argentina
958146,Esteban Rueda,F,7236,Argentinos Jrs.,4,4,0,56,0,0,0,0,0,0,0,0,2,0,1,7,86,0,2,1,2,0,1,2,0,0,Argentinos Jrs.,7236,17,173.0,72.0,1996-01-28,Argentina
586899,Alan Ruiz,M,7240,Colon,14,4,10,889,2,0,0,2,0,1,2,0,31,8,57,368,1660,5,9,9,14,0,25,35,3,0,Colon,7240,10,183.0,77.0,1993-08-19,Argentina
1060953,Matias Ruiz Diaz,D,7237,Estudiantes de La Plata,6,0,6,492,0,0,0,0,0,0,0,0,4,1,21,95,401,9,10,4,21,0,4,6,0,0,Estudiantes de La Plata,7237,20,,,1996-09-09,Argentina
735652,Juan Saiz,D,7236,Argentinos Jrs.,11,2,9,845,0,0,0,0,0,0,0,0,3,0,1,205,690,16,16,16,129,0,14,2,6,1,Argentinos Jrs.,7236,26,187.0,77.0,1992-03-01,Colombia
796445,Victor Salazar,D,7245,San Lorenzo,7,3,4,345,0,0,0,0,0,0,0,0,0,0,17,133,465,4,6,14,41,0,9,4,0,1,San Lorenzo,7245,29,170.0,67.0,1993-05-26,Argentina
871137,Saul Salcedo,D,7363,Huracan,22,0,22,1930,0,0,0,0,0,0,0,0,12,1,5,339,1334,42,33,27,275,0,10,19,3,0,Huracan,7363,6,183.0,78.0,1997-08-29,Paraguay
568658,Rodrigo Salinas,F,7244,Velez Sarsfield,11,5,6,570,2,0,0,2,0,0,0,0,19,8,2,96,428,2,4,5,12,0,8,9,2,0,Velez Sarsfield,7244,9,191.0,83.0,1986-06-04,Argentina
398958,Jose San Roman,D,7239,Newell's Old Boys,24,0,24,2124,0,1,0,0,0,0,0,0,13,2,65,887,2700,46,55,64,191,0,34,35,7,0,Atletico Tucuman,19944,20,172.0,70.0,1988-08-17,Argentina
497793,Facundo Sanchez,D,7237,Estudiantes de La Plata,23,0,23,2070,1,0,1,0,0,0,1,0,15,6,89,732,2417,43,58,67,219,0,20,14,4,0,Estudiantes de La Plata,7237,14,176.0,74.0,1990-03-07,Argentina
375564,Leonardo Sanchez,D,24114,Union Santa Fe,1,0,1,90,0,0,0,0,0,0,0,0,1,0,0,24,74,1,3,2,14,0,1,0,0,0,Aldosivi,24783,16,191.0,87.0,1986-08-02,Argentina
794876,Matias Sanchez,M,7238,Lanus,6,0,6,508,0,0,0,0,0,0,0,0,4,1,5,277,814,7,6,12,15,0,12,13,0,0,Lanus,7238,18,176.0,67.0,1996-07-05,Argentina
587454,Juan Sanchez Mino,M,7249,Independiente,24,6,18,1719,0,0,0,0,0,0,3,3,14,6,83,842,3073,34,51,39,103,0,14,10,6,0,Independiente,7249,6,175.0,74.0,1990-01-01,Argentina
372307,Jose Sand,F,7238,Lanus,6,1,5,452,5,0,0,5,2,2,0,0,11,9,1,83,306,0,3,0,6,0,3,4,0,0,,7249,9,180.0,87.0,1980-07-17,Argentina
827995,Agustin Sandona,D,24791,Patronato,10,0,10,872,0,0,0,0,0,0,1,0,2,1,27,187,659,19,15,7,91,0,13,5,2,0,Patronato,24791,34,184.0,78.0,1993-05-01,Argentina
461133,Jonathan Sandoval,D,7236,Argentinos Jrs.,25,0,25,2217,3,0,3,0,0,0,1,1,17,5,42,774,2182,63,52,56,203,0,35,21,4,2,Argentinos Jrs.,7236,15,176.0,75.0,1987-06-25,
914891,Tomas Sandoval,F,7240,Colon,4,4,0,59,1,0,0,1,0,0,0,0,3,2,0,5,34,0,3,1,1,0,2,1,0,0,Colon,7240,32,185.0,71.0,1999-03-30,Argentina
871689,Marcelo Saracchi,D,7250,River Plate,19,1,18,1651,0,0,0,0,0,0,1,0,7,4,92,793,2519,27,31,34,125,0,28,11,3,0,River Plate,7250,,172.0,66.0,1998-04-23,Uruguay
727111,Renzo Saravia,D,7242,Racing Club,18,1,17,1465,0,0,0,0,0,0,2,0,6,2,53,699,2108,23,32,50,116,0,27,25,5,0,Racing Club,7242,26,178.0,74.0,1993-06-16,Argentina
414641,Brian Sarmiento,M,7239,Newell's Old Boys,18,2,16,1244,4,0,0,4,2,2,4,0,42,20,148,395,1688,13,9,4,9,0,7,36,0,0,Newell's Old Boys,7239,10,166.0,66.0,1990-04-22,Argentina
696726,Franco Sbuttoni,D,19944,Atletico Tucuman,4,0,4,360,1,0,1,0,1,0,0,0,2,1,1,79,258,7,14,9,62,0,1,6,0,0,Atletico Tucuman,19944,6,190.0,87.0,1989-05-06,Argentina
974042,Rodrigo Schlegel,D,7242,Racing Club,4,0,4,355,0,0,0,0,0,0,0,0,0,0,0,127,450,5,6,8,48,0,8,3,2,0,Racing Club,7242,14,182.0,82.0,1997-04-03,Argentina
747681,Damian Schmidt,D,8210,San Martin de San Juan,11,3,8,780,0,0,0,0,0,0,0,0,3,1,1,272,804,21,21,16,102,0,8,6,0,0,San Martin de Tucuman,9936,21,183.0,82.0,1992-12-07,Argentina
462800,Jonathan Schunke,D,7237,Estudiantes de La Plata,25,0,25,2250,1,0,1,0,1,0,1,0,11,5,1,822,2296,43,41,24,291,0,18,10,2,0,Estudiantes de La Plata,7237,6,193.0,85.0,1987-02-22,Argentina
373957,Ignacio Scocco,F,7250,River Plate,25,6,19,1643,10,0,0,10,3,3,1,1,59,25,22,322,1421,4,5,14,26,0,23,29,4,0,River Plate,7250,32,176.0,72.0,1985-05-29,Argentina
908901,Marcos Senesi,D,7245,San Lorenzo,13,4,9,874,1,0,1,0,1,0,1,1,7,1,5,259,955,29,29,20,109,0,9,7,4,0,San Lorenzo,7245,6,183.0,75.0,1997-05-10,Argentina
863152,Leonardo Sequeira,F,7255,Belgrano,22,3,19,1524,1,0,0,1,0,0,1,0,28,11,35,228,1357,13,30,43,56,0,22,16,4,0,Belgrano,7255,26,,,1995-04-26,Argentina
605738,Walter Serrano,M,7254,Godoy Cruz,3,1,2,159,0,0,0,0,0,0,0,0,0,0,0,28,98,7,4,5,17,0,0,2,0,0,Godoy Cruz,7254,4,177.0,75.0,1986-07-02,Argentina
901883,Kevin Sibille,D,7250,River Plate,1,0,1,90,0,0,0,0,0,0,0,0,0,0,0,16,73,0,9,0,8,0,0,0,0,0,River Plate,7250,31,183.0,71.0,1998-09-15,Argentina
